,gender,age,income,transaction_frequency,average_transaction_amount,click_rate,completion_rate,cluster,offer_received_A,offer_received_B,offer_received_C,offer_received_D,offer_received_E,offer_received_F,offer_received_G,offer_received_H,offer_received_I,offer_received_J,offer_viewed_A,offer_viewed_B,offer_viewed_C,offer_viewed_D,offer_viewed_E,offer_viewed_F,offer_viewed_G,offer_viewed_H,offer_viewed_I,offer_viewed_J,offer_completed_A,offer_completed_B,offer_completed_C,offer_completed_D,offer_completed_E,offer_completed_F,offer_completed_G,offer_completed_H,offer_completed_I,offer_completed_J
7408,1.0,48,62000.0,10.0,16.035999999999998,1.0,0.6,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
7409,0.0,58,53000.0,11.0,12.532727272727271,1.0,0.5,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
7410,1.0,73,37000.0,7.0,2.5642857142857145,0.75,0.25,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7411,1.0,40,63000.0,0.0,0.0,1.0,0.0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7412,0.0,55,79000.0,3.0,19.03333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0
7413,0.0,49,57000.0,0.0,0.0,1.0,0.0,1,0,0,3,0,0,0,2,0,0,1,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
7414,0.0,34,37000.0,7.0,1.5185714285714287,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,0.0,73,46000.0,9.0,1.8511111111111112,0.5,0.0,2,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,0.0,77,32000.0,10.0,2.316,1.0,0.0,1,1,2,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7417,1.0,63,84000.0,13.0,23.31923076923077,0.8,0.8,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
7418,1.0,56,67000.0,9.0,3.828888888888889,0.4,0.2,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7419,1.0,51,52000.0,13.0,13.822307692307694,1.0,0.5,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,1,0,0,3,1,1,0,0,0,0,1,0,0,0,1,1
7420,1.0,54,62000.0,11.0,44.45636363636364,1.0,0.6,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0
7421,1.0,18,51000.0,3.0,3.1266666666666665,1.0,0.0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7422,1.0,52,115000.0,10.0,28.710999999999995,0.8333333333333334,0.5,0,1,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0
7423,0.0,46,36000.0,1.0,2.18,0.75,0.0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7424,0.0,40,38000.0,12.0,10.511666666666665,1.0,1.0,1,1,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3,0
7425,0.0,25,49000.0,3.0,4.396666666666667,0.6666666666666666,0.0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,0.0,28,35000.0,10.0,1.9829999999999999,0.5,0.0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7427,1.0,34,46000.0,1.0,1.7000000000000002,0.3333333333333333,0.0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,0.0,56,50000.0,9.0,2.9833333333333334,0.5,0.3333333333333333,2,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
7429,0.0,60,48000.0,13.0,4.498461538461539,0.6666666666666666,0.3333333333333333,2,1,0,2,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7430,1.0,69,36000.0,12.0,8.882499999999999,0.75,0.25,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7431,1.0,56,85000.0,4.0,22.955,1.0,0.3333333333333333,0,0,0,2,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7432,0.0,43,62000.0,14.0,15.19714285714286,0.8,1.0,2,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,2,0,1,0,0,1,0
7433,0.0,56,67000.0,13.0,3.3546153846153848,0.5,0.6666666666666666,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1
7434,0.0,28,59000.0,4.0,2.14,0.6,0.0,2,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7435,0.0,47,32000.0,5.0,2.3600000000000003,0.8,0.0,2,0,3,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7436,0.0,52,73000.0,8.0,17.38125,1.0,0.6,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
7437,0.0,37,60000.0,12.0,15.151666666666664,1.0,1.0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,2,1
7438,0.0,55,75000.0,5.0,21.36,1.0,0.75,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
7439,0.0,24,41000.0,1.0,0.29,0.6666666666666666,0.0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7440,1.0,24,73000.0,15.0,16.942666666666664,0.6,0.8,0,2,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
7441,1.0,24,41000.0,8.0,11.53875,0.8333333333333334,0.5,0,0,1,1,1,0,2,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0
7442,1.0,49,112000.0,5.0,24.95,0.8333333333333334,0.5,0,1,0,1,1,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1
7443,1.0,28,34000.0,16.0,20.268124999999998,1.0,0.75,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
7444,1.0,96,55000.0,5.0,14.738,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7445,0.0,41,91000.0,5.0,20.754,0.75,0.5,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
7446,1.0,59,96000.0,4.0,22.772499999999997,0.8333333333333334,0.8333333333333334,0,1,1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,2
7447,0.0,53,52000.0,7.0,14.768571428571425,1.0,0.6666666666666666,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7448,0.0,42,31000.0,8.0,1.6087499999999997,0.4,0.0,2,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7449,0.0,21,56000.0,10.0,1.9650000000000003,1.0,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7450,0.0,80,68000.0,7.0,3.2142857142857144,0.5,0.5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7451,1.0,39,58000.0,6.0,17.180000000000003,1.0,0.75,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
7452,0.0,58,92000.0,0.0,0.0,1.0,0.0,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,0.0,49,65000.0,2.0,19.89,1.0,0.3333333333333333,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
7454,0.0,57,64000.0,14.0,18.037142857142854,0.8333333333333334,0.8333333333333334,2,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
7455,1.0,82,104000.0,4.0,23.3275,0.8,0.6,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
7456,0.0,66,53000.0,13.0,15.16230769230769,0.75,0.75,2,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7457,1.0,54,66000.0,1.0,22.57,1.0,0.25,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
7458,0.0,50,54000.0,4.0,11.5775,0.6666666666666666,0.6666666666666666,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7459,1.0,62,85000.0,7.0,124.07285714285715,0.3333333333333333,0.5,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
7460,1.0,63,76000.0,5.0,21.753999999999998,1.0,0.4,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0
7461,0.0,27,33000.0,5.0,3.2840000000000003,0.6,0.0,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7462,1.0,68,53000.0,4.0,11.11,1.0,0.6,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0
7463,0.0,36,48000.0,5.0,4.444,0.5,0.25,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
7464,0.0,42,60000.0,5.0,13.815999999999999,0.5,0.5,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7465,0.0,71,70000.0,6.0,2.706666666666667,0.75,0.0,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7466,0.0,37,34000.0,10.0,2.685,0.6,0.2,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
7467,0.0,70,47000.0,4.0,2.0100000000000002,1.0,0.0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7468,0.0,35,41000.0,11.0,2.340909090909091,0.6666666666666666,0.16666666666666666,2,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7469,0.0,43,42000.0,11.0,10.79181818181818,0.5,0.6666666666666666,2,0,2,0,1,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0
7470,1.0,19,55000.0,4.0,4.0200000000000005,0.6666666666666666,0.0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
7471,1.0,34,34000.0,13.0,10.027692307692307,1.0,0.75,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0
7472,1.0,57,62000.0,1.0,17.58,1.0,0.4,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0
7473,0.0,54,53000.0,6.0,6.331666666666668,0.4,0.2,2,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7474,0.0,54,64000.0,5.0,2.806,0.5,0.25,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7475,0.0,69,56000.0,10.0,13.174000000000001,1.0,0.4,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0
7476,1.0,35,42000.0,12.0,11.926666666666668,0.5,0.6666666666666666,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1
7477,1.0,42,50000.0,16.0,34.039375,0.6,0.8,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0
7478,1.0,39,31000.0,13.0,2.9523076923076923,0.6666666666666666,0.3333333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7479,1.0,51,35000.0,6.0,3.6283333333333334,0.75,0.5,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0
7480,0.0,55,79000.0,6.0,19.938333333333333,0.6,0.6,2,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
7481,1.0,61,60000.0,2.0,14.54,1.0,0.25,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
7482,1.0,53,76000.0,11.0,22.109090909090906,0.8333333333333334,0.8333333333333334,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,1,2,0,0,0
7483,1.0,59,106000.0,5.0,34.89,0.5,0.5,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7484,1.0,41,72000.0,11.0,22.413636363636364,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
7485,0.0,55,34000.0,6.0,2.5866666666666664,0.5,0.25,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7486,0.0,41,68000.0,2.0,11.065,0.75,0.5,2,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
7487,1.0,42,46000.0,7.0,2.5414285714285714,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7488,1.0,64,119000.0,2.0,25.605,0.4,0.4,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7489,1.0,30,61000.0,5.0,2.85,0.75,0.0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,1.0,55,98000.0,4.0,23.8575,0.6,0.4,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
7491,0.0,57,72000.0,9.0,17.713333333333335,1.0,0.5,1,1,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
7492,1.0,50,106000.0,6.0,23.995,0.5,0.75,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
7493,1.0,67,67000.0,4.0,18.395,0.6666666666666666,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7494,1.0,56,66000.0,9.0,14.693333333333332,1.0,0.6666666666666666,0,1,0,2,1,1,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
7495,0.0,79,61000.0,17.0,2.9488235294117646,0.75,0.25,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7496,1.0,71,107000.0,4.0,258.7525,0.6666666666666666,0.3333333333333333,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7497,0.0,44,93000.0,4.0,26.314999999999998,1.0,0.3333333333333333,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7498,0.0,46,53000.0,13.0,14.013846153846153,0.75,0.75,2,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
7499,1.0,54,72000.0,11.0,21.574545454545458,1.0,0.6666666666666666,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1
7500,0.0,75,98000.0,3.0,24.066666666666666,0.0,0.6666666666666666,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7501,0.0,63,31000.0,4.0,2.2925,0.6666666666666666,0.0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,1.0,20,32000.0,7.0,7.951428571428571,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7503,0.0,55,74000.0,27.0,18.234814814814815,1.0,1.0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0
7504,0.0,52,58000.0,6.0,14.800000000000002,1.0,0.4,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
7505,0.0,21,34000.0,17.0,3.037058823529411,0.8,0.0,2,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7506,1.0,74,109000.0,4.0,21.872500000000002,0.25,0.5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7507,1.0,51,105000.0,8.0,32.7725,0.75,1.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
7508,0.0,47,41000.0,18.0,2.256111111111111,0.5,0.5,2,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7509,0.0,46,32000.0,12.0,7.724166666666666,0.5,0.8333333333333334,2,1,0,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0
7510,1.0,54,89000.0,2.0,17.66,0.5,0.25,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7511,0.0,76,50000.0,9.0,1.5966666666666667,0.75,0.25,2,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7512,0.0,64,95000.0,8.0,115.92750000000001,0.6,0.6,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7513,0.0,59,45000.0,17.0,10.894117647058822,0.6,0.8,2,2,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1
7514,0.0,73,65000.0,3.0,1.15,1.0,0.0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7515,1.0,63,65000.0,13.0,15.363846153846158,0.6666666666666666,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7516,0.0,36,34000.0,14.0,6.217142857142858,0.6,0.4,2,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7517,1.0,82,55000.0,15.0,12.139333333333335,1.0,0.6666666666666666,0,1,0,2,0,0,0,1,0,1,1,1,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1
7518,0.0,58,71000.0,19.0,4.2621052631578955,0.6,0.6,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0
7519,0.0,39,74000.0,4.0,4.26,0.5,0.25,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7520,0.0,48,93000.0,5.0,19.658,0.5,0.5,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
7521,1.0,46,50000.0,2.0,9.875,0.75,0.0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7522,1.0,45,39000.0,20.0,2.8809999999999993,1.0,0.6,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
7523,1.0,25,60000.0,23.0,6.627826086956522,0.75,0.75,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0
7524,0.0,32,40000.0,2.0,3.215,0.6666666666666666,0.0,2,0,2,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7525,0.0,61,74000.0,4.0,23.887500000000003,1.0,0.6,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1
7526,0.0,69,89000.0,7.0,21.22857142857143,1.0,0.5,1,2,1,1,0,0,1,0,1,0,0,2,1,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0
7527,1.0,69,67000.0,12.0,15.664166666666668,1.0,1.0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
7528,0.0,49,37000.0,11.0,3.9509090909090903,1.0,0.3333333333333333,1,1,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7529,0.0,38,62000.0,2.0,16.064999999999998,1.0,0.6,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
7530,0.0,31,60000.0,24.0,17.032916666666665,0.8333333333333334,1.0,2,1,2,0,2,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,1,2,0,2,0,0,1,0,0,0
7531,0.0,58,66000.0,6.0,15.871666666666668,1.0,0.75,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
7532,0.0,46,49000.0,25.0,12.553999999999997,0.6666666666666666,0.8333333333333334,2,1,0,1,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,2
7533,0.0,47,41000.0,9.0,2.835555555555556,1.0,0.0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
7534,0.0,37,41000.0,16.0,3.590625,0.6666666666666666,0.5,2,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2
7535,0.0,53,53000.0,15.0,3.0740000000000003,0.8,0.4,2,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
7536,0.0,42,78000.0,0.0,0.0,0.8,0.0,2,0,1,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7537,1.0,61,79000.0,14.0,22.727857142857147,0.6,0.6,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1
7538,1.0,23,32000.0,10.0,8.422999999999998,0.5,0.25,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7539,0.0,81,76000.0,9.0,17.114444444444448,1.0,0.25,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7540,1.0,59,118000.0,8.0,27.650000000000002,1.0,0.8,0,0,1,1,0,0,0,3,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0
7541,0.0,20,72000.0,13.0,3.664615384615385,0.8,0.2,2,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
7542,0.0,68,42000.0,16.0,9.739374999999999,0.75,1.0,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
7543,1.0,71,82000.0,5.0,21.197999999999997,0.3333333333333333,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7544,0.0,40,52000.0,10.0,13.910999999999998,1.0,0.75,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
7545,1.0,57,87000.0,7.0,26.09142857142857,0.75,1.0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1
7546,0.0,20,53000.0,4.0,3.4074999999999998,0.3333333333333333,0.0,2,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7547,1.0,49,100000.0,8.0,28.891250000000003,1.0,0.75,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
7548,1.0,81,98000.0,0.0,0.0,1.0,0.0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
