,gender,age,income,transaction_frequency,average_transaction_amount,click_rate,completion_rate,offer_received_A,offer_received_B,offer_received_C,offer_received_D,offer_received_E,offer_received_F,offer_received_G,offer_received_H,offer_received_I,offer_received_J,offer_viewed_A,offer_viewed_B,offer_viewed_C,offer_viewed_D,offer_viewed_E,offer_viewed_F,offer_viewed_G,offer_viewed_H,offer_viewed_I,offer_viewed_J,cluster_0,cluster_1,cluster_2
14009,0.0,0.3132530120481928,0.48888888888888893,0.4722222222222222,0.007387631775415994,0.5,0.16666666666666666,0.0,0.25,0.25,0.0,0.2,0.0,0.25,0.0,0.2,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,1.0
12280,1.0,0.5421686746987951,0.4555555555555556,0.1388888888888889,0.008753627040556407,0.6,0.2,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0
2263,0.0,0.02409638554216867,0.3222222222222222,0.19444444444444442,0.004164174806742419,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0
4479,0.0,0.20481927710843376,0.2777777777777778,0.3611111111111111,0.0065308027963353905,0.5,0.16666666666666666,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4239,0.0,0.1204819277108434,0.19999999999999996,0.5555555555555556,0.06566992269696771,0.8,1.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0
12414,0.0,0.4819277108433735,0.24444444444444446,0.19444444444444442,0.034604419214692324,0.75,1.0,0.0,0.0,0.0,0.25,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
12258,0.0,0.13253012048192772,0.3555555555555555,0.19444444444444442,0.0332849200548051,1.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,1.0,0.0
893,1.0,0.7590361445783133,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.25,0.0,0.0,0.5,1.0,0.0,0.0
1490,1.0,0.6626506024096386,0.8444444444444444,0.25,0.06447333771408462,0.8,0.6,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
13438,0.0,0.6867469879518072,0.2222222222222222,0.3055555555555555,0.1078698473874233,1.0,0.5,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
11009,1.0,0.5542168674698795,0.47777777777777775,0.3611111111111111,0.05245940185138804,0.75,0.5,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2933,0.0,0.18072289156626506,0.37777777777777777,0.2777777777777778,0.04329634305712452,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.4,0.0,0.0,1.0,0.0
13427,0.0,0.4698795180722891,0.0,0.4722222222222222,0.0059635256853754854,0.6,0.2,0.25,0.0,0.0,0.25,0.2,0.0,0.25,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
1129,0.0,0.6024096385542169,0.5666666666666667,0.2222222222222222,0.050881010919883944,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0
731,0.0,0.42168674698795183,0.7333333333333333,0.1111111111111111,0.0565043081489357,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,1.0,0.0
3084,0.0,0.2530120481927711,0.2222222222222222,0.4722222222222222,0.007147892049370749,0.5,0.3333333333333333,0.25,0.0,0.25,0.25,0.2,0.0,0.25,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
7297,1.0,0.5542168674698795,0.7555555555555556,0.1388888888888889,0.0600172768954748,0.6666666666666666,0.6666666666666666,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4588,0.0,0.4698795180722891,0.8222222222222223,0.19444444444444442,0.053188156783080046,1.0,0.75,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2795,1.0,0.5301204819277109,0.6111111111111112,0.1111111111111111,0.053397789443373866,0.8,0.6,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,1.0,0.0,0.0
7601,0.0,0.5421686746987951,0.5888888888888889,0.16666666666666666,0.05033926211413089,1.0,0.75,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,1.0,0.0
798,1.0,0.28915662650602414,0.25555555555555554,0.3333333333333333,0.03008690130758042,1.0,0.8,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.2,0.4,0.0,1.0,0.0,0.0
6232,1.0,0.3975903614457831,0.2222222222222222,0.08333333333333333,0.029407638750452228,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.2,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.2,0.25,1.0,0.0,0.0
734,0.0,0.28915662650602414,0.33333333333333337,0.1111111111111111,0.02778146942211,0.75,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
12004,1.0,0.2530120481927711,0.5666666666666667,0.2777777777777778,0.03668017808492258,0.8333333333333334,1.0,0.25,0.25,0.0,0.25,0.2,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2244,0.0,0.2530120481927711,0.43333333333333335,0.19444444444444442,0.008299871214350583,0.6,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
178,1.0,0.4337349397590361,0.7666666666666667,0.19444444444444442,0.051634501896977804,0.8333333333333334,0.5,0.25,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
1174,1.0,0.5301204819277109,0.7555555555555556,0.08333333333333333,0.056910389025479735,0.75,0.5,0.25,0.0,0.25,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0
790,0.0,0.6385542168674699,0.6333333333333333,0.16666666666666666,0.06021441070281526,1.0,0.3333333333333333,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.6000000000000001,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0
13196,0.0,0.02409638554216867,0.4444444444444444,0.2222222222222222,0.010784216005493168,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0
198,0.0,0.27710843373493976,0.5888888888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.25,0.0,1.0,0.0
9976,1.0,0.6385542168674699,0.9222222222222222,0.25,0.054579730903739146,1.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0
7675,0.0,0.5301204819277109,0.8111111111111112,0.1388888888888889,0.06315812789332625,0.5,0.75,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
548,0.0,0.24096385542168677,0.7333333333333333,0.1388888888888889,0.05558730369681263,1.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0
3339,0.0,0.3373493975903614,0.25555555555555554,0.3055555555555555,0.029509662375633544,1.0,0.6666666666666666,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.4,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.0
8973,1.0,0.32530120481927716,0.47777777777777775,0.2777777777777778,0.04153542871065631,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,1.0,0.0,0.0
7465,0.0,0.6385542168674699,0.4444444444444444,0.16666666666666666,0.005995230395522775,0.75,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
8480,0.0,0.07228915662650606,0.38888888888888884,0.25,0.041811563706706245,0.8,0.8,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0
10769,1.0,0.45783132530120485,0.7000000000000001,0.1388888888888889,0.05941037056725808,0.0,0.75,0.25,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12124,0.0,0.28915662650602414,0.08888888888888885,0.1111111111111111,0.0038319268168427586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.0,0.0,1.0,0.0
7533,0.0,0.3493975903614458,0.12222222222222223,0.25,0.006280717557214336,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.4,0.0,0.0,1.0,0.0
66,0.0,0.28915662650602414,0.4,0.19444444444444442,0.043331466416056764,0.6666666666666666,0.6666666666666666,0.0,0.0,0.25,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4712,0.0,0.060240963855421686,0.48888888888888893,0.1111111111111111,0.009734866104060073,0.6666666666666666,0.5,0.25,0.0,0.0,0.25,0.2,0.0,0.25,0.0,0.2,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,1.0
5214,0.0,0.9518072289156627,0.47777777777777775,0.16666666666666666,0.011015866687339877,0.8,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,1.0
12012,0.0,0.5180722891566265,0.1777777777777778,0.1111111111111111,0.003051144040578555,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,1.0
5033,0.0,0.3614457831325302,0.16666666666666663,0.1111111111111111,0.002696746184685583,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,1.0
12415,0.0,0.20481927710843376,0.30000000000000004,0.3611111111111111,0.0348809274319275,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0
2572,1.0,0.6024096385542169,0.888888888888889,0.19444444444444442,0.06046280562859738,0.6666666666666666,0.6666666666666666,0.0,0.0,0.25,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9978,0.0,0.3855421686746988,0.6444444444444445,0.0,0.0,0.6,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,1.0
10763,0.0,0.7590361445783133,0.6111111111111112,0.3055555555555555,0.04711075134359074,0.6,0.8,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
622,0.0,0.3975903614457831,0.7666666666666667,0.05555555555555555,0.05716880412873503,0.8333333333333334,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.2,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.25,0.0,0.0,1.0
6222,1.0,0.45783132530120485,0.24444444444444446,0.38888888888888884,0.02912074524806268,1.0,0.6666666666666666,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.2,0.0,0.25,1.0,0.0,0.0
787,1.0,0.5542168674698795,0.3222222222222222,0.2222222222222222,0.03949321106607306,1.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
3332,0.0,0.18072289156626506,0.4666666666666667,0.1111111111111111,0.003682415221387911,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
14067,1.0,0.49397590361445787,0.1111111111111111,0.2222222222222222,0.02437869625888764,0.6,0.4,0.0,0.25,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
6008,1.0,0.5060240963855421,0.16666666666666663,0.3055555555555555,0.00778467108455812,0.8,0.2,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.0,1.0,0.0,0.0
10493,1.0,0.5542168674698795,0.4444444444444444,0.2777777777777778,0.045374000487297055,0.4,0.8,0.25,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
8334,1.0,0.036144578313253045,0.43333333333333335,0.3611111111111111,0.13130951711588298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
12786,1.0,1.0,0.28888888888888886,0.1388888888888889,0.03285268124127849,1.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,0.0,0.0
10260,1.0,0.5542168674698795,0.9,0.16666666666666666,0.0680037802437962,0.75,0.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
13109,1.0,0.891566265060241,0.688888888888889,0.2222222222222222,0.05876913194675173,0.6666666666666666,1.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0
515,1.0,0.42168674698795183,0.7777777777777778,0.08333333333333333,0.050582910640057294,0.4,0.2,0.0,0.25,0.25,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0
478,0.0,0.5421686746987951,0.4444444444444444,0.2777777777777778,0.05151615832724213,0.4,1.0,0.0,0.0,0.0,0.25,0.4,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,1.0
4476,0.0,0.5421686746987951,0.2777777777777778,0.2777777777777778,0.03913659822358075,1.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.4,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.4,0.0,0.25,0.0,1.0,0.0
14234,1.0,0.4819277108433735,0.43333333333333335,0.5833333333333333,0.03817265715066234,0.8333333333333334,0.6666666666666666,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.2,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.4,0.0,1.0,0.0,0.0
6899,0.0,0.08433734939759038,0.04444444444444445,0.4444444444444444,0.020020710124703748,1.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1033,0.0,0.37349397590361444,0.16666666666666663,0.38888888888888884,0.004929927316796877,0.75,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0
9212,0.0,0.49397590361445787,0.5111111111111111,0.2222222222222222,0.0350327818016701,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.25,0.0,1.0,0.0
2598,0.0,0.5903614457831325,0.04444444444444445,0.1111111111111111,0.005033557046979866,0.6666666666666666,0.0,0.25,0.0,0.0,0.0,0.2,0.75,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1514,0.0,0.6506024096385542,0.033333333333333326,0.2777777777777778,0.019702305801049903,1.0,0.8,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.0
6191,0.0,0.7951807228915664,0.5,0.08333333333333333,0.033881911681101,0.6,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.2,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,1.0
10591,0.0,0.37349397590361444,0.7333333333333333,0.19444444444444442,0.05682706333912395,0.75,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0
7237,1.0,0.0963855421686747,0.06666666666666665,0.4722222222222222,0.020695792437514578,0.6666666666666666,0.6666666666666666,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,1.0,0.0,0.0
5753,0.0,0.7228915662650602,0.24444444444444446,0.1388888888888889,0.005643785855095578,0.4,0.0,0.0,0.25,0.0,0.0,0.4,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14254,0.0,0.37349397590361444,0.0222222222222222,0.19444444444444442,0.00922700131949916,0.2,0.2,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
12568,0.0,0.7951807228915664,0.8444444444444444,0.16666666666666666,0.05257639857945527,0.4,0.4,0.0,0.25,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0
8236,1.0,0.4337349397590361,0.7000000000000001,0.08333333333333333,0.05912537562481081,0.25,0.5,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
5521,0.0,0.5783132530120482,0.18888888888888888,0.3611111111111111,0.007011284504805668,0.6,0.4,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.0,1.0
1462,0.0,0.3614457831325302,0.3111111111111111,0.38888888888888884,0.007812574162497747,0.8,0.4,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0
7915,0.0,0.32530120481927716,0.1111111111111111,0.1388888888888889,0.003885086495226705,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,1.0,0.0
1871,1.0,0.42168674698795183,0.5777777777777778,0.25,0.05853963472409882,1.0,0.6,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0
11902,0.0,0.1204819277108434,0.43333333333333335,0.25,0.00569497665650234,0.5,0.0,0.25,0.0,0.5,0.0,0.2,0.25,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,1.0
7209,1.0,0.2650602409638554,0.47777777777777775,0.1388888888888889,0.00591844419341263,0.4,0.0,0.0,0.0,0.25,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9812,1.0,0.5060240963855421,0.28888888888888886,0.3333333333333333,0.0264414025295147,0.8333333333333334,0.6666666666666666,0.25,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
7349,1.0,0.37349397590361444,0.3666666666666667,0.2222222222222222,0.04165559173367001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
4623,1.0,0.21686746987951808,0.011111111111111072,0.4444444444444444,0.008061166854940528,0.8,0.6,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
9214,0.0,0.40963855421686746,0.4111111111111111,0.4722222222222222,0.035778548245665474,0.6666666666666666,0.8333333333333334,0.0,0.5,0.25,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4818,0.0,0.14457831325301204,0.3555555555555555,0.41666666666666663,0.03732104754099571,0.8,0.8,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0
220,1.0,0.8554216867469879,0.3222222222222222,0.1111111111111111,0.03129776064854808,1.0,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.2,0.0,0.0,1.0,0.0,0.0
12156,0.0,0.4457831325301205,0.33333333333333337,0.3055555555555555,0.03602776385021053,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,1.0,0.0
8772,0.0,0.3012048192771084,0.34444444444444444,0.1388888888888889,0.032254634859459105,1.0,0.6666666666666666,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2476,0.0,0.5421686746987951,0.7333333333333333,0.25,0.04967722723055304,0.8,0.8,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,1.0,0.0,0.0
4248,0.0,0.24096385542168677,0.7333333333333333,0.1111111111111111,0.05301016678849094,1.0,0.8,0.25,0.0,0.25,0.0,0.2,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.25,0.0,1.0,0.0
13332,1.0,0.6265060240963856,0.5888888888888889,0.05555555555555555,0.04768866148359803,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,1.0,0.0,0.0
13383,1.0,0.40963855421686746,0.4222222222222223,0.2222222222222222,0.03802024497751789,1.0,0.4,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.4,0.0,0.0,1.0,0.0,0.0
12243,1.0,0.49397590361445787,0.7777777777777778,0.08333333333333333,0.06255860485377399,0.6666666666666666,0.5,0.0,0.25,0.0,0.25,0.4,0.25,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.25,0.0,0.2,0.0,0.0,1.0,0.0,0.0
